country,store,product,year,month,day,day_of_week,day_of_year,is_weekend,gen_f1,gen_f2
4,0,1,2018,9,9,-0.7818314824680299,252,1,1,0
4,0,2,2018,9,9,-0.7818314824680299,252,1,2,0
4,0,0,2018,9,9,-0.7818314824680299,252,1,0,0
4,1,3,2018,9,9,-0.7818314824680299,252,1,3,4
4,1,1,2018,9,9,-0.7818314824680299,252,1,1,4
4,1,2,2018,9,9,-0.7818314824680299,252,1,2,4
4,1,0,2018,9,9,-0.7818314824680299,252,1,0,4
5,0,3,2018,9,9,-0.7818314824680299,252,1,3,0
5,0,1,2018,9,9,-0.7818314824680299,252,1,1,0
5,0,2,2018,9,9,-0.7818314824680299,252,1,2,0
5,0,0,2018,9,9,-0.7818314824680299,252,1,0,0
5,1,3,2018,9,9,-0.7818314824680299,252,1,3,5
5,1,1,2018,9,9,-0.7818314824680299,252,1,1,5
5,1,2,2018,9,9,-0.7818314824680299,252,1,2,5
5,1,0,2018,9,9,-0.7818314824680299,252,1,0,5
0,0,3,2018,9,10,0.0,253,0,0,0
0,0,1,2018,9,10,0.0,253,0,0,0
0,0,2,2018,9,10,0.0,253,0,0,0
0,0,0,2018,9,10,0.0,253,0,0,0
0,1,3,2018,9,10,0.0,253,0,0,0
0,1,1,2018,9,10,0.0,253,0,0,0
0,1,2,2018,9,10,0.0,253,0,0,0
0,1,0,2018,9,10,0.0,253,0,0,0
1,0,3,2018,9,10,0.0,253,0,0,0
1,0,1,2018,9,10,0.0,253,0,0,0
1,0,2,2018,9,10,0.0,253,0,0,0
1,0,0,2018,9,10,0.0,253,0,0,0
1,1,3,2018,9,10,0.0,253,0,0,1
1,1,1,2018,9,10,0.0,253,0,0,1
1,1,2,2018,9,10,0.0,253,0,0,1
1,1,0,2018,9,10,0.0,253,0,0,1
2,0,3,2018,9,10,0.0,253,0,0,0
2,0,1,2018,9,10,0.0,253,0,0,0
2,0,2,2018,9,10,0.0,253,0,0,0
2,0,0,2018,9,10,0.0,253,0,0,0
2,1,3,2018,9,10,0.0,253,0,0,2
2,1,1,2018,9,10,0.0,253,0,0,2
2,1,2,2018,9,10,0.0,253,0,0,2
2,1,0,2018,9,10,0.0,253,0,0,2
3,0,3,2018,9,10,0.0,253,0,0,0
3,0,1,2018,9,10,0.0,253,0,0,0
3,0,2,2018,9,10,0.0,253,0,0,0
3,0,0,2018,9,10,0.0,253,0,0,0
3,1,3,2018,9,10,0.0,253,0,0,3
3,1,1,2018,9,10,0.0,253,0,0,3
3,1,2,2018,9,10,0.0,253,0,0,3
3,1,0,2018,9,10,0.0,253,0,0,3
4,0,3,2018,9,10,0.0,253,0,0,0
4,0,1,2018,9,10,0.0,253,0,0,0
4,0,2,2018,9,10,0.0,253,0,0,0
4,0,0,2018,9,10,0.0,253,0,0,0
4,1,3,2018,9,10,0.0,253,0,0,4
4,1,1,2018,9,10,0.0,253,0,0,4
4,1,2,2018,9,10,0.0,253,0,0,4
4,1,0,2018,9,10,0.0,253,0,0,4
5,0,3,2018,9,10,0.0,253,0,0,0
5,0,1,2018,9,10,0.0,253,0,0,0
5,0,2,2018,9,10,0.0,253,0,0,0
5,0,0,2018,9,10,0.0,253,0,0,0
5,1,3,2018,9,10,0.0,253,0,0,5
5,1,1,2018,9,10,0.0,253,0,0,5
5,1,2,2018,9,10,0.0,253,0,0,5
5,1,0,2018,9,10,0.0,253,0,0,5
0,0,3,2018,9,11,0.7818314824680298,254,0,0,0
0,0,1,2018,9,11,0.7818314824680298,254,0,0,0
0,0,2,2018,9,11,0.7818314824680298,254,0,0,0
0,0,0,2018,9,11,0.7818314824680298,254,0,0,0
0,1,3,2018,9,11,0.7818314824680298,254,0,0,0
0,1,1,2018,9,11,0.7818314824680298,254,0,0,0
0,1,2,2018,9,11,0.7818314824680298,254,0,0,0
0,1,0,2018,9,11,0.7818314824680298,254,0,0,0
1,0,3,2018,9,11,0.7818314824680298,254,0,0,0
1,0,1,2018,9,11,0.7818314824680298,254,0,0,0
1,0,2,2018,9,11,0.7818314824680298,254,0,0,0
1,0,0,2018,9,11,0.7818314824680298,254,0,0,0
1,1,3,2018,9,11,0.7818314824680298,254,0,0,1
1,1,1,2018,9,11,0.7818314824680298,254,0,0,1
1,1,2,2018,9,11,0.7818314824680298,254,0,0,1
1,1,0,2018,9,11,0.7818314824680298,254,0,0,1
2,0,3,2018,9,11,0.7818314824680298,254,0,0,0
2,0,1,2018,9,11,0.7818314824680298,254,0,0,0
2,0,2,2018,9,11,0.7818314824680298,254,0,0,0
2,0,0,2018,9,11,0.7818314824680298,254,0,0,0
2,1,3,2018,9,11,0.7818314824680298,254,0,0,2
2,1,1,2018,9,11,0.7818314824680298,254,0,0,2
2,1,2,2018,9,11,0.7818314824680298,254,0,0,2
2,1,0,2018,9,11,0.7818314824680298,254,0,0,2
3,0,3,2018,9,11,0.7818314824680298,254,0,0,0
3,0,1,2018,9,11,0.7818314824680298,254,0,0,0
3,0,2,2018,9,11,0.7818314824680298,254,0,0,0
3,0,0,2018,9,11,0.7818314824680298,254,0,0,0
3,1,3,2018,9,11,0.7818314824680298,254,0,0,3
3,1,1,2018,9,11,0.7818314824680298,254,0,0,3
3,1,2,2018,9,11,0.7818314824680298,254,0,0,3
3,1,0,2018,9,11,0.7818314824680298,254,0,0,3
4,0,3,2018,9,11,0.7818314824680298,254,0,0,0
4,0,1,2018,9,11,0.7818314824680298,254,0,0,0
4,0,2,2018,9,11,0.7818314824680298,254,0,0,0
4,0,0,2018,9,11,0.7818314824680298,254,0,0,0
4,1,3,2018,9,11,0.7818314824680298,254,0,0,4
4,1,1,2018,9,11,0.7818314824680298,254,0,0,4
4,1,2,2018,9,11,0.7818314824680298,254,0,0,4
4,1,0,2018,9,11,0.7818314824680298,254,0,0,4
5,0,3,2018,9,11,0.7818314824680298,254,0,0,0
5,0,1,2018,9,11,0.7818314824680298,254,0,0,0
5,0,2,2018,9,11,0.7818314824680298,254,0,0,0
5,0,0,2018,9,11,0.7818314824680298,254,0,0,0
5,1,3,2018,9,11,0.7818314824680298,254,0,0,5
5,1,1,2018,9,11,0.7818314824680298,254,0,0,5
5,1,2,2018,9,11,0.7818314824680298,254,0,0,5
5,1,0,2018,9,11,0.7818314824680298,254,0,0,5
0,0,3,2018,9,12,0.9749279121818236,255,0,0,0
0,0,1,2018,9,12,0.9749279121818236,255,0,0,0
0,0,2,2018,9,12,0.9749279121818236,255,0,0,0
0,0,0,2018,9,12,0.9749279121818236,255,0,0,0
0,1,3,2018,9,12,0.9749279121818236,255,0,0,0
0,1,1,2018,9,12,0.9749279121818236,255,0,0,0
0,1,2,2018,9,12,0.9749279121818236,255,0,0,0
0,1,0,2018,9,12,0.9749279121818236,255,0,0,0
1,0,3,2018,9,12,0.9749279121818236,255,0,0,0
1,0,1,2018,9,12,0.9749279121818236,255,0,0,0
1,0,2,2018,9,12,0.9749279121818236,255,0,0,0
1,0,0,2018,9,12,0.9749279121818236,255,0,0,0
1,1,3,2018,9,12,0.9749279121818236,255,0,0,1
1,1,1,2018,9,12,0.9749279121818236,255,0,0,1
1,1,2,2018,9,12,0.9749279121818236,255,0,0,1
1,1,0,2018,9,12,0.9749279121818236,255,0,0,1
2,0,3,2018,9,12,0.9749279121818236,255,0,0,0
2,0,1,2018,9,12,0.9749279121818236,255,0,0,0
2,0,2,2018,9,12,0.9749279121818236,255,0,0,0
2,0,0,2018,9,12,0.9749279121818236,255,0,0,0
2,1,3,2018,9,12,0.9749279121818236,255,0,0,2
2,1,1,2018,9,12,0.9749279121818236,255,0,0,2
2,1,2,2018,9,12,0.9749279121818236,255,0,0,2
2,1,0,2018,9,12,0.9749279121818236,255,0,0,2
3,0,3,2018,9,12,0.9749279121818236,255,0,0,0
3,0,1,2018,9,12,0.9749279121818236,255,0,0,0
3,0,2,2018,9,12,0.9749279121818236,255,0,0,0
3,0,0,2018,9,12,0.9749279121818236,255,0,0,0
3,1,3,2018,9,12,0.9749279121818236,255,0,0,3
3,1,1,2018,9,12,0.9749279121818236,255,0,0,3
3,1,2,2018,9,12,0.9749279121818236,255,0,0,3
3,1,0,2018,9,12,0.9749279121818236,255,0,0,3
4,0,3,2018,9,12,0.9749279121818236,255,0,0,0
4,0,1,2018,9,12,0.9749279121818236,255,0,0,0
4,0,2,2018,9,12,0.9749279121818236,255,0,0,0
4,0,0,2018,9,12,0.9749279121818236,255,0,0,0
4,1,3,2018,9,12,0.9749279121818236,255,0,0,4
4,1,1,2018,9,12,0.9749279121818236,255,0,0,4
4,1,2,2018,9,12,0.9749279121818236,255,0,0,4
4,1,0,2018,9,12,0.9749279121818236,255,0,0,4
5,0,3,2018,9,12,0.9749279121818236,255,0,0,0
5,0,1,2018,9,12,0.9749279121818236,255,0,0,0
5,0,2,2018,9,12,0.9749279121818236,255,0,0,0
5,0,0,2018,9,12,0.9749279121818236,255,0,0,0
5,1,3,2018,9,12,0.9749279121818236,255,0,0,5
5,1,1,2018,9,12,0.9749279121818236,255,0,0,5
5,1,2,2018,9,12,0.9749279121818236,255,0,0,5
5,1,0,2018,9,12,0.9749279121818236,255,0,0,5
0,0,3,2018,9,13,0.43388373911755823,256,0,0,0
0,0,1,2018,9,13,0.43388373911755823,256,0,0,0
0,0,2,2018,9,13,0.43388373911755823,256,0,0,0
0,0,0,2018,9,13,0.43388373911755823,256,0,0,0
0,1,3,2018,9,13,0.43388373911755823,256,0,0,0
0,1,1,2018,9,13,0.43388373911755823,256,0,0,0
0,1,2,2018,9,13,0.43388373911755823,256,0,0,0
0,1,0,2018,9,13,0.43388373911755823,256,0,0,0
1,0,3,2018,9,13,0.43388373911755823,256,0,0,0
1,0,1,2018,9,13,0.43388373911755823,256,0,0,0
1,0,2,2018,9,13,0.43388373911755823,256,0,0,0
1,0,0,2018,9,13,0.43388373911755823,256,0,0,0
1,1,3,2018,9,13,0.43388373911755823,256,0,0,1
1,1,1,2018,9,13,0.43388373911755823,256,0,0,1
1,1,2,2018,9,13,0.43388373911755823,256,0,0,1
1,1,0,2018,9,13,0.43388373911755823,256,0,0,1
2,0,3,2018,9,13,0.43388373911755823,256,0,0,0
2,0,1,2018,9,13,0.43388373911755823,256,0,0,0
2,0,2,2018,9,13,0.43388373911755823,256,0,0,0
2,0,0,2018,9,13,0.43388373911755823,256,0,0,0
2,1,3,2018,9,13,0.43388373911755823,256,0,0,2
2,1,1,2018,9,13,0.43388373911755823,256,0,0,2
2,1,2,2018,9,13,0.43388373911755823,256,0,0,2
2,1,0,2018,9,13,0.43388373911755823,256,0,0,2
3,0,3,2018,9,13,0.43388373911755823,256,0,0,0
3,0,1,2018,9,13,0.43388373911755823,256,0,0,0
3,0,2,2018,9,13,0.43388373911755823,256,0,0,0
3,0,0,2018,9,13,0.43388373911755823,256,0,0,0
3,1,3,2018,9,13,0.43388373911755823,256,0,0,3
3,1,1,2018,9,13,0.43388373911755823,256,0,0,3
3,1,2,2018,9,13,0.43388373911755823,256,0,0,3
3,1,0,2018,9,13,0.43388373911755823,256,0,0,3
4,0,3,2018,9,13,0.43388373911755823,256,0,0,0
4,0,1,2018,9,13,0.43388373911755823,256,0,0,0
4,0,2,2018,9,13,0.43388373911755823,256,0,0,0
4,0,0,2018,9,13,0.43388373911755823,256,0,0,0
4,1,3,2018,9,13,0.43388373911755823,256,0,0,4
4,1,1,2018,9,13,0.43388373911755823,256,0,0,4
4,1,2,2018,9,13,0.43388373911755823,256,0,0,4
4,1,0,2018,9,13,0.43388373911755823,256,0,0,4
5,0,3,2018,9,13,0.43388373911755823,256,0,0,0
5,0,1,2018,9,13,0.43388373911755823,256,0,0,0
5,0,2,2018,9,13,0.43388373911755823,256,0,0,0
5,0,0,2018,9,13,0.43388373911755823,256,0,0,0
5,1,3,2018,9,13,0.43388373911755823,256,0,0,5
5,1,1,2018,9,13,0.43388373911755823,256,0,0,5
5,1,2,2018,9,13,0.43388373911755823,256,0,0,5
5,1,0,2018,9,13,0.43388373911755823,256,0,0,5
0,0,3,2018,9,14,-0.433883739117558,257,0,0,0
0,0,1,2018,9,14,-0.433883739117558,257,0,0,0
0,0,2,2018,9,14,-0.433883739117558,257,0,0,0
0,0,0,2018,9,14,-0.433883739117558,257,0,0,0
0,1,3,2018,9,14,-0.433883739117558,257,0,0,0
0,1,1,2018,9,14,-0.433883739117558,257,0,0,0
0,1,2,2018,9,14,-0.433883739117558,257,0,0,0
0,1,0,2018,9,14,-0.433883739117558,257,0,0,0
1,0,3,2018,9,14,-0.433883739117558,257,0,0,0
1,0,1,2018,9,14,-0.433883739117558,257,0,0,0
1,0,2,2018,9,14,-0.433883739117558,257,0,0,0
1,0,0,2018,9,14,-0.433883739117558,257,0,0,0
1,1,3,2018,9,14,-0.433883739117558,257,0,0,1
1,1,1,2018,9,14,-0.433883739117558,257,0,0,1
1,1,2,2018,9,14,-0.433883739117558,257,0,0,1
1,1,0,2018,9,14,-0.433883739117558,257,0,0,1
2,0,3,2018,9,14,-0.433883739117558,257,0,0,0
2,0,1,2018,9,14,-0.433883739117558,257,0,0,0
2,0,2,2018,9,14,-0.433883739117558,257,0,0,0
2,0,0,2018,9,14,-0.433883739117558,257,0,0,0
2,1,3,2018,9,14,-0.433883739117558,257,0,0,2
2,1,1,2018,9,14,-0.433883739117558,257,0,0,2
2,1,2,2018,9,14,-0.433883739117558,257,0,0,2
2,1,0,2018,9,14,-0.433883739117558,257,0,0,2
3,0,3,2018,9,14,-0.433883739117558,257,0,0,0
3,0,1,2018,9,14,-0.433883739117558,257,0,0,0
3,0,2,2018,9,14,-0.433883739117558,257,0,0,0
3,0,0,2018,9,14,-0.433883739117558,257,0,0,0
3,1,3,2018,9,14,-0.433883739117558,257,0,0,3
3,1,1,2018,9,14,-0.433883739117558,257,0,0,3
3,1,2,2018,9,14,-0.433883739117558,257,0,0,3
3,1,0,2018,9,14,-0.433883739117558,257,0,0,3
4,0,3,2018,9,14,-0.433883739117558,257,0,0,0
4,0,1,2018,9,14,-0.433883739117558,257,0,0,0
4,0,2,2018,9,14,-0.433883739117558,257,0,0,0
4,0,0,2018,9,14,-0.433883739117558,257,0,0,0
4,1,3,2018,9,14,-0.433883739117558,257,0,0,4
4,1,1,2018,9,14,-0.433883739117558,257,0,0,4
4,1,2,2018,9,14,-0.433883739117558,257,0,0,4
4,1,0,2018,9,14,-0.433883739117558,257,0,0,4
5,0,3,2018,9,14,-0.433883739117558,257,0,0,0
5,0,1,2018,9,14,-0.433883739117558,257,0,0,0
5,0,2,2018,9,14,-0.433883739117558,257,0,0,0
5,0,0,2018,9,14,-0.433883739117558,257,0,0,0
5,1,3,2018,9,14,-0.433883739117558,257,0,0,5
5,1,1,2018,9,14,-0.433883739117558,257,0,0,5
5,1,2,2018,9,14,-0.433883739117558,257,0,0,5
5,1,0,2018,9,14,-0.433883739117558,257,0,0,5
0,0,3,2018,9,15,-0.9749279121818236,258,1,3,0
0,0,1,2018,9,15,-0.9749279121818236,258,1,1,0
0,0,2,2018,9,15,-0.9749279121818236,258,1,2,0
0,0,0,2018,9,15,-0.9749279121818236,258,1,0,0
0,1,3,2018,9,15,-0.9749279121818236,258,1,3,0
0,1,1,2018,9,15,-0.9749279121818236,258,1,1,0
0,1,2,2018,9,15,-0.9749279121818236,258,1,2,0
0,1,0,2018,9,15,-0.9749279121818236,258,1,0,0
1,0,3,2018,9,15,-0.9749279121818236,258,1,3,0
1,0,1,2018,9,15,-0.9749279121818236,258,1,1,0
1,0,2,2018,9,15,-0.9749279121818236,258,1,2,0
1,0,0,2018,9,15,-0.9749279121818236,258,1,0,0
1,1,3,2018,9,15,-0.9749279121818236,258,1,3,1
1,1,1,2018,9,15,-0.9749279121818236,258,1,1,1
1,1,2,2018,9,15,-0.9749279121818236,258,1,2,1
1,1,0,2018,9,15,-0.9749279121818236,258,1,0,1
2,0,3,2018,9,15,-0.9749279121818236,258,1,3,0
2,0,1,2018,9,15,-0.9749279121818236,258,1,1,0
2,0,2,2018,9,15,-0.9749279121818236,258,1,2,0
2,0,0,2018,9,15,-0.9749279121818236,258,1,0,0
2,1,3,2018,9,15,-0.9749279121818236,258,1,3,2
2,1,1,2018,9,15,-0.9749279121818236,258,1,1,2
2,1,2,2018,9,15,-0.9749279121818236,258,1,2,2
2,1,0,2018,9,15,-0.9749279121818236,258,1,0,2
3,0,3,2018,9,15,-0.9749279121818236,258,1,3,0
3,0,1,2018,9,15,-0.9749279121818236,258,1,1,0
3,0,2,2018,9,15,-0.9749279121818236,258,1,2,0
3,0,0,2018,9,15,-0.9749279121818236,258,1,0,0
3,1,3,2018,9,15,-0.9749279121818236,258,1,3,3
3,1,1,2018,9,15,-0.9749279121818236,258,1,1,3
3,1,2,2018,9,15,-0.9749279121818236,258,1,2,3
3,1,0,2018,9,15,-0.9749279121818236,258,1,0,3
4,0,3,2018,9,15,-0.9749279121818236,258,1,3,0
4,0,1,2018,9,15,-0.9749279121818236,258,1,1,0
4,0,2,2018,9,15,-0.9749279121818236,258,1,2,0
4,0,0,2018,9,15,-0.9749279121818236,258,1,0,0
4,1,3,2018,9,15,-0.9749279121818236,258,1,3,4
4,1,1,2018,9,15,-0.9749279121818236,258,1,1,4
4,1,2,2018,9,15,-0.9749279121818236,258,1,2,4
4,1,0,2018,9,15,-0.9749279121818236,258,1,0,4
5,0,3,2018,9,15,-0.9749279121818236,258,1,3,0
5,0,1,2018,9,15,-0.9749279121818236,258,1,1,0
5,0,2,2018,9,15,-0.9749279121818236,258,1,2,0
5,0,0,2018,9,15,-0.9749279121818236,258,1,0,0
5,1,3,2018,9,15,-0.9749279121818236,258,1,3,5
5,1,1,2018,9,15,-0.9749279121818236,258,1,1,5
5,1,2,2018,9,15,-0.9749279121818236,258,1,2,5
5,1,0,2018,9,15,-0.9749279121818236,258,1,0,5
0,0,3,2018,9,16,-0.7818314824680299,259,1,3,0
0,0,1,2018,9,16,-0.7818314824680299,259,1,1,0
0,0,2,2018,9,16,-0.7818314824680299,259,1,2,0
0,0,0,2018,9,16,-0.7818314824680299,259,1,0,0
0,1,3,2018,9,16,-0.7818314824680299,259,1,3,0
0,1,1,2018,9,16,-0.7818314824680299,259,1,1,0
0,1,2,2018,9,16,-0.7818314824680299,259,1,2,0
0,1,0,2018,9,16,-0.7818314824680299,259,1,0,0
1,0,3,2018,9,16,-0.7818314824680299,259,1,3,0
1,0,1,2018,9,16,-0.7818314824680299,259,1,1,0
1,0,2,2018,9,16,-0.7818314824680299,259,1,2,0
1,0,0,2018,9,16,-0.7818314824680299,259,1,0,0
1,1,3,2018,9,16,-0.7818314824680299,259,1,3,1
1,1,1,2018,9,16,-0.7818314824680299,259,1,1,1
1,1,2,2018,9,16,-0.7818314824680299,259,1,2,1
1,1,0,2018,9,16,-0.7818314824680299,259,1,0,1
2,0,3,2018,9,16,-0.7818314824680299,259,1,3,0
2,0,1,2018,9,16,-0.7818314824680299,259,1,1,0
2,0,2,2018,9,16,-0.7818314824680299,259,1,2,0
2,0,0,2018,9,16,-0.7818314824680299,259,1,0,0
2,1,3,2018,9,16,-0.7818314824680299,259,1,3,2
2,1,1,2018,9,16,-0.7818314824680299,259,1,1,2
2,1,2,2018,9,16,-0.7818314824680299,259,1,2,2
2,1,0,2018,9,16,-0.7818314824680299,259,1,0,2
3,0,3,2018,9,16,-0.7818314824680299,259,1,3,0
3,0,1,2018,9,16,-0.7818314824680299,259,1,1,0
3,0,2,2018,9,16,-0.7818314824680299,259,1,2,0
3,0,0,2018,9,16,-0.7818314824680299,259,1,0,0
3,1,3,2018,9,16,-0.7818314824680299,259,1,3,3
3,1,1,2018,9,16,-0.7818314824680299,259,1,1,3
3,1,2,2018,9,16,-0.7818314824680299,259,1,2,3
3,1,0,2018,9,16,-0.7818314824680299,259,1,0,3
4,0,3,2018,9,16,-0.7818314824680299,259,1,3,0
4,0,1,2018,9,16,-0.7818314824680299,259,1,1,0
4,0,2,2018,9,16,-0.7818314824680299,259,1,2,0
4,0,0,2018,9,16,-0.7818314824680299,259,1,0,0
4,1,3,2018,9,16,-0.7818314824680299,259,1,3,4
4,1,1,2018,9,16,-0.7818314824680299,259,1,1,4
4,1,2,2018,9,16,-0.7818314824680299,259,1,2,4
4,1,0,2018,9,16,-0.7818314824680299,259,1,0,4
5,0,3,2018,9,16,-0.7818314824680299,259,1,3,0
5,0,1,2018,9,16,-0.7818314824680299,259,1,1,0
5,0,2,2018,9,16,-0.7818314824680299,259,1,2,0
5,0,0,2018,9,16,-0.7818314824680299,259,1,0,0
5,1,3,2018,9,16,-0.7818314824680299,259,1,3,5
5,1,1,2018,9,16,-0.7818314824680299,259,1,1,5
5,1,2,2018,9,16,-0.7818314824680299,259,1,2,5
5,1,0,2018,9,16,-0.7818314824680299,259,1,0,5
0,0,3,2018,9,17,0.0,260,0,0,0
0,0,1,2018,9,17,0.0,260,0,0,0
0,0,2,2018,9,17,0.0,260,0,0,0
0,0,0,2018,9,17,0.0,260,0,0,0
0,1,3,2018,9,17,0.0,260,0,0,0
0,1,1,2018,9,17,0.0,260,0,0,0
0,1,2,2018,9,17,0.0,260,0,0,0
0,1,0,2018,9,17,0.0,260,0,0,0
1,0,3,2018,9,17,0.0,260,0,0,0
1,0,1,2018,9,17,0.0,260,0,0,0
1,0,2,2018,9,17,0.0,260,0,0,0
1,0,0,2018,9,17,0.0,260,0,0,0
1,1,3,2018,9,17,0.0,260,0,0,1
1,1,1,2018,9,17,0.0,260,0,0,1
1,1,2,2018,9,17,0.0,260,0,0,1
1,1,0,2018,9,17,0.0,260,0,0,1
2,0,3,2018,9,17,0.0,260,0,0,0
2,0,1,2018,9,17,0.0,260,0,0,0
2,0,2,2018,9,17,0.0,260,0,0,0
2,0,0,2018,9,17,0.0,260,0,0,0
2,1,3,2018,9,17,0.0,260,0,0,2
2,1,1,2018,9,17,0.0,260,0,0,2
2,1,2,2018,9,17,0.0,260,0,0,2
2,1,0,2018,9,17,0.0,260,0,0,2
3,0,3,2018,9,17,0.0,260,0,0,0
3,0,1,2018,9,17,0.0,260,0,0,0
3,0,2,2018,9,17,0.0,260,0,0,0
3,0,0,2018,9,17,0.0,260,0,0,0
3,1,3,2018,9,17,0.0,260,0,0,3
3,1,1,2018,9,17,0.0,260,0,0,3
3,1,2,2018,9,17,0.0,260,0,0,3
3,1,0,2018,9,17,0.0,260,0,0,3
4,0,3,2018,9,17,0.0,260,0,0,0
4,0,1,2018,9,17,0.0,260,0,0,0
4,0,2,2018,9,17,0.0,260,0,0,0
4,0,0,2018,9,17,0.0,260,0,0,0
4,1,3,2018,9,17,0.0,260,0,0,4
4,1,1,2018,9,17,0.0,260,0,0,4
4,1,2,2018,9,17,0.0,260,0,0,4
4,1,0,2018,9,17,0.0,260,0,0,4
5,0,3,2018,9,17,0.0,260,0,0,0
5,0,1,2018,9,17,0.0,260,0,0,0
5,0,2,2018,9,17,0.0,260,0,0,0
5,0,0,2018,9,17,0.0,260,0,0,0
5,1,3,2018,9,17,0.0,260,0,0,5
5,1,1,2018,9,17,0.0,260,0,0,5
5,1,2,2018,9,17,0.0,260,0,0,5
5,1,0,2018,9,17,0.0,260,0,0,5
0,0,3,2018,9,18,0.7818314824680298,261,0,0,0
0,0,1,2018,9,18,0.7818314824680298,261,0,0,0
0,0,2,2018,9,18,0.7818314824680298,261,0,0,0
0,0,0,2018,9,18,0.7818314824680298,261,0,0,0
0,1,3,2018,9,18,0.7818314824680298,261,0,0,0
0,1,1,2018,9,18,0.7818314824680298,261,0,0,0
0,1,2,2018,9,18,0.7818314824680298,261,0,0,0
0,1,0,2018,9,18,0.7818314824680298,261,0,0,0
1,0,3,2018,9,18,0.7818314824680298,261,0,0,0
1,0,1,2018,9,18,0.7818314824680298,261,0,0,0
1,0,2,2018,9,18,0.7818314824680298,261,0,0,0
1,0,0,2018,9,18,0.7818314824680298,261,0,0,0
1,1,3,2018,9,18,0.7818314824680298,261,0,0,1
1,1,1,2018,9,18,0.7818314824680298,261,0,0,1
1,1,2,2018,9,18,0.7818314824680298,261,0,0,1
1,1,0,2018,9,18,0.7818314824680298,261,0,0,1
2,0,3,2018,9,18,0.7818314824680298,261,0,0,0
2,0,1,2018,9,18,0.7818314824680298,261,0,0,0
2,0,2,2018,9,18,0.7818314824680298,261,0,0,0
2,0,0,2018,9,18,0.7818314824680298,261,0,0,0
2,1,3,2018,9,18,0.7818314824680298,261,0,0,2
2,1,1,2018,9,18,0.7818314824680298,261,0,0,2
2,1,2,2018,9,18,0.7818314824680298,261,0,0,2
2,1,0,2018,9,18,0.7818314824680298,261,0,0,2
3,0,3,2018,9,18,0.7818314824680298,261,0,0,0
3,0,1,2018,9,18,0.7818314824680298,261,0,0,0
3,0,2,2018,9,18,0.7818314824680298,261,0,0,0
3,0,0,2018,9,18,0.7818314824680298,261,0,0,0
3,1,3,2018,9,18,0.7818314824680298,261,0,0,3
3,1,1,2018,9,18,0.7818314824680298,261,0,0,3
3,1,2,2018,9,18,0.7818314824680298,261,0,0,3
3,1,0,2018,9,18,0.7818314824680298,261,0,0,3
4,0,3,2018,9,18,0.7818314824680298,261,0,0,0
4,0,1,2018,9,18,0.7818314824680298,261,0,0,0
4,0,2,2018,9,18,0.7818314824680298,261,0,0,0
4,0,0,2018,9,18,0.7818314824680298,261,0,0,0
4,1,3,2018,9,18,0.7818314824680298,261,0,0,4
4,1,1,2018,9,18,0.7818314824680298,261,0,0,4
4,1,2,2018,9,18,0.7818314824680298,261,0,0,4
4,1,0,2018,9,18,0.7818314824680298,261,0,0,4
5,0,3,2018,9,18,0.7818314824680298,261,0,0,0
5,0,1,2018,9,18,0.7818314824680298,261,0,0,0
5,0,2,2018,9,18,0.7818314824680298,261,0,0,0
5,0,0,2018,9,18,0.7818314824680298,261,0,0,0
5,1,3,2018,9,18,0.7818314824680298,261,0,0,5
5,1,1,2018,9,18,0.7818314824680298,261,0,0,5
5,1,2,2018,9,18,0.7818314824680298,261,0,0,5
5,1,0,2018,9,18,0.7818314824680298,261,0,0,5
0,0,3,2018,9,19,0.9749279121818236,262,0,0,0
0,0,1,2018,9,19,0.9749279121818236,262,0,0,0
0,0,2,2018,9,19,0.9749279121818236,262,0,0,0
0,0,0,2018,9,19,0.9749279121818236,262,0,0,0
0,1,3,2018,9,19,0.9749279121818236,262,0,0,0
0,1,1,2018,9,19,0.9749279121818236,262,0,0,0
0,1,2,2018,9,19,0.9749279121818236,262,0,0,0
0,1,0,2018,9,19,0.9749279121818236,262,0,0,0
1,0,3,2018,9,19,0.9749279121818236,262,0,0,0
1,0,1,2018,9,19,0.9749279121818236,262,0,0,0
1,0,2,2018,9,19,0.9749279121818236,262,0,0,0
1,0,0,2018,9,19,0.9749279121818236,262,0,0,0
1,1,3,2018,9,19,0.9749279121818236,262,0,0,1
1,1,1,2018,9,19,0.9749279121818236,262,0,0,1
1,1,2,2018,9,19,0.9749279121818236,262,0,0,1
1,1,0,2018,9,19,0.9749279121818236,262,0,0,1
2,0,3,2018,9,19,0.9749279121818236,262,0,0,0
2,0,1,2018,9,19,0.9749279121818236,262,0,0,0
2,0,2,2018,9,19,0.9749279121818236,262,0,0,0
2,0,0,2018,9,19,0.9749279121818236,262,0,0,0
2,1,3,2018,9,19,0.9749279121818236,262,0,0,2
2,1,1,2018,9,19,0.9749279121818236,262,0,0,2
2,1,2,2018,9,19,0.9749279121818236,262,0,0,2
2,1,0,2018,9,19,0.9749279121818236,262,0,0,2
3,0,3,2018,9,19,0.9749279121818236,262,0,0,0
3,0,1,2018,9,19,0.9749279121818236,262,0,0,0
3,0,2,2018,9,19,0.9749279121818236,262,0,0,0
3,0,0,2018,9,19,0.9749279121818236,262,0,0,0
3,1,3,2018,9,19,0.9749279121818236,262,0,0,3
3,1,1,2018,9,19,0.9749279121818236,262,0,0,3
